JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords,text,clean
DE-F-007,Data Engineer,Fresher,0-1,Python; Scala Basics; PostgreSQL; MongoDB; Data Modeling Basics; Azure Fundamentals; Hadoop Basics,Assist in developing basic data models; Work with ETL testing processes; Collaborate on building pipelines; Learn cloud tools; Support troubleshooting,ETL; Python; SQL; Azure; Hadoop Basics,Data Engineer Python; Scala Basics; PostgreSQL; MongoDB; Data Modeling Basics; Azure Fundamentals; Hadoop Basics Assist in developing basic data models; Work with ETL testing processes; Collaborate on building pipelines; Learn cloud tools; Support troubleshooting ETL; Python; SQL; Azure; Hadoop Basics,data engineer python scala basic postgresql mongodb datum model basic azure fundamental hadoop basic assist develop basic data model work etl testing process collaborate build pipeline learn cloud tool support troubleshoot etl python sql azure hadoop basic
DE-F-008,Data Engineer,Fresher,0-1,Python; Java; SQL; MongoDB; Airflow Basics; AWS Basics; Linux,Assist senior engineers in data pipeline workflows; Support monitoring of ETL processes; Participate in pipeline testing; Collaborate in cross-functional teams; Perform debugging of queries,SQL; Python; ETL; Airflow; AWS,Data Engineer Python; Java; SQL; MongoDB; Airflow Basics; AWS Basics; Linux Assist senior engineers in data pipeline workflows; Support monitoring of ETL processes; Participate in pipeline testing; Collaborate in cross-functional teams; Perform debugging of queries SQL; Python; ETL; Airflow; AWS,data engineer python java sql mongodb airflow basic aws basic linux assist senior engineer datum pipeline workflow support monitoring etl process participate pipeline testing collaborate cross functional team perform debugging query sql python etl airflow aw
DE-F-009,Data Engineer,Fresher,0-1,Python; SQL; PostgreSQL; MongoDB; Hadoop Basics; AWS Cloud Basics,Support data ingestion processes; Work on ETL fundamentals; Assist with cloud storage management; Help optimize queries under guidance; Participate in data testing,Python; SQL; PostgreSQL; Hadoop; AWS,Data Engineer Python; SQL; PostgreSQL; MongoDB; Hadoop Basics; AWS Cloud Basics Support data ingestion processes; Work on ETL fundamentals; Assist with cloud storage management; Help optimize queries under guidance; Participate in data testing Python; SQL; PostgreSQL; Hadoop; AWS,data engineer python sql postgresql mongodb hadoop basic aws cloud basic support datum ingestion process work etl fundamental assist cloud storage management help optimize query guidance participate datum testing python sql postgresql hadoop aw
DE-F-010,Data Engineer,Fresher,0-1,Python; Java Basics; SQL; MongoDB; Spark Fundamentals; Azure Basics; ETL Basics,Assist in Spark-based tasks; Support pipeline testing; Work on database administration basics; Collaborate on ETL workflows; Support cloud deployments,SQL; Python; ETL; Spark Basics; Azure,Data Engineer Python; Java Basics; SQL; MongoDB; Spark Fundamentals; Azure Basics; ETL Basics Assist in Spark-based tasks; Support pipeline testing; Work on database administration basics; Collaborate on ETL workflows; Support cloud deployments SQL; Python; ETL; Spark Basics; Azure,data engineer python java basic sql mongodb spark fundamental azure basic etl basic assist spark base task support pipeline testing work database administration basic collaborate etl workflow support cloud deployment sql python etl spark basic azure
DE-E-001,Data Engineer,Experienced,2-3,Python; Scala; Java; SQL Optimization; Apache Spark; Kafka; Airflow; AWS S3; Redshift,Develop and maintain robust ETL pipelines; Optimize SQL queries for large-scale datasets; Work with big data technologies; Deploy pipelines on AWS cloud; Ensure data quality and governance,Python; SQL; Spark; Kafka; ETL; AWS; Data Warehousing,Data Engineer Python; Scala; Java; SQL Optimization; Apache Spark; Kafka; Airflow; AWS S3; Redshift Develop and maintain robust ETL pipelines; Optimize SQL queries for large-scale datasets; Work with big data technologies; Deploy pipelines on AWS cloud; Ensure data quality and governance Python; SQL; Spark; Kafka; ETL; AWS; Data Warehousing,data engineer python scala java sql optimization apache spark kafka airflow aw s redshift develop maintain robust etl pipeline optimize sql query large scale dataset work big data technology deploy pipeline aws cloud ensure datum quality governance python sql spark kafka etl aws datum warehouse
DE-E-002,Data Engineer,Experienced,3-4,Python; Java; SQL; Apache Kafka; Snowflake; Airflow; AWS Glue; Hadoop,Build scalable data pipelines; Implement data quality frameworks; Work on Snowflake and Redshift; Collaborate with analysts to deliver insights; Automate ETL processes using Airflow,Python; SQL; ETL; Snowflake; Kafka; Airflow; AWS,Data Engineer Python; Java; SQL; Apache Kafka; Snowflake; Airflow; AWS Glue; Hadoop Build scalable data pipelines; Implement data quality frameworks; Work on Snowflake and Redshift; Collaborate with analysts to deliver insights; Automate ETL processes using Airflow Python; SQL; ETL; Snowflake; Kafka; Airflow; AWS,data engineer python java sql apache kafka snowflake airflow aws glue hadoop build scalable data pipeline implement datum quality framework work snowflake redshift collaborate analyst deliver insight automate etl process airflow python sql etl snowflake kafka airflow aw
DE-E-003,Data Engineer,Experienced,4-5,Scala; Python; SQL; Kafka; Flink; Databricks; GCP BigQuery; Data Modeling,Develop streaming pipelines with Kafka and Flink; Implement data warehousing solutions; Model data with partitioning and indexing; Optimize pipeline performance; Collaborate with product teams on data requirements,Scala; Python; SQL; Kafka; Flink; BigQuery; Databricks,Data Engineer Scala; Python; SQL; Kafka; Flink; Databricks; GCP BigQuery; Data Modeling Develop streaming pipelines with Kafka and Flink; Implement data warehousing solutions; Model data with partitioning and indexing; Optimize pipeline performance; Collaborate with product teams on data requirements Scala; Python; SQL; Kafka; Flink; BigQuery; Databricks,data engineer scala python sql kafka flink databricks gcp bigquery datum modeling develop stream pipeline kafka flink implement datum warehousing solution model datum partition indexing optimize pipeline performance collaborate product team data requirement scala python sql kafka flink bigquery databrick
DE-E-004,Data Engineer,Experienced,5+,Python; SQL; Spark; Hadoop; AWS EMR; Snowflake; Data Modeling; Airflow,Lead development of data architecture; Manage large-scale Spark jobs; Implement governance and compliance controls; Mentor junior engineers; Deploy scalable pipelines on cloud,Python; SQL; Spark; Hadoop; AWS; Snowflake; Airflow,Data Engineer Python; SQL; Spark; Hadoop; AWS EMR; Snowflake; Data Modeling; Airflow Lead development of data architecture; Manage large-scale Spark jobs; Implement governance and compliance controls; Mentor junior engineers; Deploy scalable pipelines on cloud Python; SQL; Spark; Hadoop; AWS; Snowflake; Airflow,data engineer python sql spark hadoop aws emr snowflake datum model airflow lead development datum architecture manage large scale spark job implement governance compliance control mentor junior engineer deploy scalable pipeline cloud python sql spark hadoop aws snowflake airflow
DE-E-005,Data Engineer,Experienced,2-3,Java; Python; SQL; Kafka; Airflow; GCP BigQuery; MongoDB; Data Partitioning,Build real-time data pipelines; Integrate structured and unstructured data sources; Collaborate with data science teams; Ensure pipeline scalability and reliability; Automate workflows,SQL; Python; Kafka; Airflow; BigQuery,Data Engineer Java; Python; SQL; Kafka; Airflow; GCP BigQuery; MongoDB; Data Partitioning Build real-time data pipelines; Integrate structured and unstructured data sources; Collaborate with data science teams; Ensure pipeline scalability and reliability; Automate workflows SQL; Python; Kafka; Airflow; BigQuery,data engineer java python sql kafka airflow gcp bigquery mongodb datum partition build real time datum pipeline integrate structured unstructured data source collaborate datum science team ensure pipeline scalability reliability automate workflow sql python kafka airflow bigquery
DE-E-006,Data Engineer,Experienced,3-5,Python; Scala; SQL Optimization; AWS Glue; Databricks; Flink; Snowflake; Airflow,Develop scalable ETL pipelines; Manage AWS-based big data workflows; Implement data governance best practices; Design star-schema models; Work closely with DevOps for CI/CD pipelines,SQL; Python; AWS Glue; Snowflake; Databricks; Flink,Data Engineer Python; Scala; SQL Optimization; AWS Glue; Databricks; Flink; Snowflake; Airflow Develop scalable ETL pipelines; Manage AWS-based big data workflows; Implement data governance best practices; Design star-schema models; Work closely with DevOps for CI/CD pipelines SQL; Python; AWS Glue; Snowflake; Databricks; Flink,data engineer python scala sql optimization aws glue databrick flink snowflake airflow develop scalable etl pipeline manage aw base big datum workflow implement data governance good practice design star schema model work closely devop ci cd pipeline sql python aws glue snowflake databrick flink
DE-E-007,Data Engineer,Experienced,4-5,Python; Java; SQL; Spark; Kafka; AWS Redshift; Azure Data Lake; Airflow,Maintain high-volume data pipelines; Optimize data storage and retrieval; Collaborate with stakeholders to design data strategy; Ensure pipeline performance SLAs; Contribute to architecture decisions,SQL; Python; Spark; Kafka; AWS; Airflow,Data Engineer Python; Java; SQL; Spark; Kafka; AWS Redshift; Azure Data Lake; Airflow Maintain high-volume data pipelines; Optimize data storage and retrieval; Collaborate with stakeholders to design data strategy; Ensure pipeline performance SLAs; Contribute to architecture decisions SQL; Python; Spark; Kafka; AWS; Airflow,data engineer python java sql spark kafka aws redshift azure datum lake airflow maintain high volume datum pipeline optimize datum storage retrieval collaborate stakeholder design datum strategy ensure pipeline performance sla contribute architecture decision sql python spark kafka aw airflow
DE-E-008,Data Engineer,Experienced,5+,Python; SQL; Scala; Snowflake; BigQuery; Hadoop; Airflow; Kafka; Data Governance,Lead migration of on-prem pipelines to cloud; Design and implement scalable data architecture; Mentor data engineering teams; Ensure compliance with security standards; Oversee high-performance ETL pipelines,Python; SQL; Snowflake; BigQuery; Airflow; Data Governance,Data Engineer Python; SQL; Scala; Snowflake; BigQuery; Hadoop; Airflow; Kafka; Data Governance Lead migration of on-prem pipelines to cloud; Design and implement scalable data architecture; Mentor data engineering teams; Ensure compliance with security standards; Oversee high-performance ETL pipelines Python; SQL; Snowflake; BigQuery; Airflow; Data Governance,data engineer python sql scala snowflake bigquery hadoop airflow kafka datum governance lead migration prem pipeline cloud design implement scalable datum architecture mentor datum engineering team ensure compliance security standard oversee high performance etl pipeline python sql snowflake bigquery airflow datum governance
