JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords,text,clean
AI010,AI Engineer - Experienced,Mid-Senior Level,3–6 years,Python; Java; C++; R; Deep Learning; Reinforcement Learning; NLP; Computer Vision; Generative AI; LLMs; TensorFlow; PyTorch; Scikit-learn; Hugging Face Transformers; ONNX; AWS; GCP; Azure; CI/CD; MLOps; Apache Spark; Hadoop; Docker; Kubernetes; Model Monitoring; SHAP; LIME,Architect and deploy scalable AI models; Optimize deep learning and NLP pipelines; Integrate AI solutions with cloud platforms; Lead AI projects,AI; ML; Mid-Senior Level; Deep Learning; NLP; Cloud; MLOps; TensorFlow; PyTorch,AI Engineer - Experienced Python; Java; C++; R; Deep Learning; Reinforcement Learning; NLP; Computer Vision; Generative AI; LLMs; TensorFlow; PyTorch; Scikit-learn; Hugging Face Transformers; ONNX; AWS; GCP; Azure; CI/CD; MLOps; Apache Spark; Hadoop; Docker; Kubernetes; Model Monitoring; SHAP; LIME Architect and deploy scalable AI models; Optimize deep learning and NLP pipelines; Integrate AI solutions with cloud platforms; Lead AI projects AI; ML; Mid-Senior Level; Deep Learning; NLP; Cloud; MLOps; TensorFlow; PyTorch,ai engineer - experienced python; java; c++; r; deep learning; reinforcement learning; nlp; computer vision; generative ai; llms; tensorflow; pytorch; scikit-learn; hugging face transformers; onnx; aws; gcp; azure; ci/cd; mlops; apache spark; hadoop; docker; kubernetes; model monitoring; shap; lime architect and deploy scalable ai models; optimize deep learning and nlp pipelines; integrate ai solutions with cloud platforms; lead ai projects ai; ml; mid-senior level; deep learning; nlp; cloud; mlops; tensorflow; pytorch
AI011,AI Engineer - Experienced,Senior-Level,4–7 years,Python; Java; C++; R; Deep Learning; NLP; Computer Vision; Generative AI; LLMs; TensorFlow; PyTorch; Scikit-learn; Hugging Face Transformers; ONNX; AWS; GCP; Azure; CI/CD; MLOps; Spark; Hadoop; Docker; Kubernetes; Model Monitoring; SHAP; LIME,"Design, implement, and deploy advanced AI solutions; Lead teams; Ensure cloud integration; Manage MLOps pipelines",AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,"AI Engineer - Experienced Python; Java; C++; R; Deep Learning; NLP; Computer Vision; Generative AI; LLMs; TensorFlow; PyTorch; Scikit-learn; Hugging Face Transformers; ONNX; AWS; GCP; Azure; CI/CD; MLOps; Spark; Hadoop; Docker; Kubernetes; Model Monitoring; SHAP; LIME Design, implement, and deploy advanced AI solutions; Lead teams; Ensure cloud integration; Manage MLOps pipelines AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps","ai engineer - experienced python; java; c++; r; deep learning; nlp; computer vision; generative ai; llms; tensorflow; pytorch; scikit-learn; hugging face transformers; onnx; aws; gcp; azure; ci/cd; mlops; spark; hadoop; docker; kubernetes; model monitoring; shap; lime design, implement, and deploy advanced ai solutions; lead teams; ensure cloud integration; manage mlops pipelines ai; ml; senior-level; deep learning; nlp; cloud; mlops"
AI012,AI Engineer - Experienced,Senior-Level,5+ years,Python; Java; C++; R; Deep Learning; NLP; Computer Vision; Reinforcement Learning; LLMs; TensorFlow; PyTorch; Keras; Scikit-learn; Hugging Face Transformers; AWS; GCP; Azure; CI/CD; Docker; Kubernetes; Spark; Hadoop; SHAP; LIME,Lead AI engineering projects; Deploy scalable deep learning models; Manage cloud-based AI platforms; Mentor junior AI engineers,AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,AI Engineer - Experienced Python; Java; C++; R; Deep Learning; NLP; Computer Vision; Reinforcement Learning; LLMs; TensorFlow; PyTorch; Keras; Scikit-learn; Hugging Face Transformers; AWS; GCP; Azure; CI/CD; Docker; Kubernetes; Spark; Hadoop; SHAP; LIME Lead AI engineering projects; Deploy scalable deep learning models; Manage cloud-based AI platforms; Mentor junior AI engineers AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,ai engineer - experienced python; java; c++; r; deep learning; nlp; computer vision; reinforcement learning; llms; tensorflow; pytorch; keras; scikit-learn; hugging face transformers; aws; gcp; azure; ci/cd; docker; kubernetes; spark; hadoop; shap; lime lead ai engineering projects; deploy scalable deep learning models; manage cloud-based ai platforms; mentor junior ai engineers ai; ml; senior-level; deep learning; nlp; cloud; mlops
AI013,AI Engineer - Experienced,Senior-Level,6+ years,Python; Java; C++; R; Deep Learning; NLP; Computer Vision; LLMs; Reinforcement Learning; TensorFlow; PyTorch; Scikit-learn; Hugging Face; ONNX; AWS; GCP; Azure; CI/CD; Docker; Kubernetes; Spark; Hadoop; SHAP; LIME,Architect AI/ML pipelines; Integrate models with cloud platforms; Optimize NLP and computer vision solutions; Lead cross-functional AI teams,AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,AI Engineer - Experienced Python; Java; C++; R; Deep Learning; NLP; Computer Vision; LLMs; Reinforcement Learning; TensorFlow; PyTorch; Scikit-learn; Hugging Face; ONNX; AWS; GCP; Azure; CI/CD; Docker; Kubernetes; Spark; Hadoop; SHAP; LIME Architect AI/ML pipelines; Integrate models with cloud platforms; Optimize NLP and computer vision solutions; Lead cross-functional AI teams AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,ai engineer - experienced python; java; c++; r; deep learning; nlp; computer vision; llms; reinforcement learning; tensorflow; pytorch; scikit-learn; hugging face; onnx; aws; gcp; azure; ci/cd; docker; kubernetes; spark; hadoop; shap; lime architect ai/ml pipelines; integrate models with cloud platforms; optimize nlp and computer vision solutions; lead cross-functional ai teams ai; ml; senior-level; deep learning; nlp; cloud; mlops
AI014,AI Engineer - Experienced,Senior-Level,5–8 years,Python; Java; C++; R; Deep Learning; NLP; Computer Vision; Generative AI; LLMs; TensorFlow; PyTorch; Keras; Scikit-learn; Hugging Face; ONNX; AWS; GCP; Azure; Docker; Kubernetes; CI/CD; Hadoop; Spark; SHAP; LIME,Design and deploy production-grade AI solutions; Manage AI cloud platforms; Lead AI engineering teams; Implement MLOps practices; Ensure model explainability,AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,AI Engineer - Experienced Python; Java; C++; R; Deep Learning; NLP; Computer Vision; Generative AI; LLMs; TensorFlow; PyTorch; Keras; Scikit-learn; Hugging Face; ONNX; AWS; GCP; Azure; Docker; Kubernetes; CI/CD; Hadoop; Spark; SHAP; LIME Design and deploy production-grade AI solutions; Manage AI cloud platforms; Lead AI engineering teams; Implement MLOps practices; Ensure model explainability AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,ai engineer - experienced python; java; c++; r; deep learning; nlp; computer vision; generative ai; llms; tensorflow; pytorch; keras; scikit-learn; hugging face; onnx; aws; gcp; azure; docker; kubernetes; ci/cd; hadoop; spark; shap; lime design and deploy production-grade ai solutions; manage ai cloud platforms; lead ai engineering teams; implement mlops practices; ensure model explainability ai; ml; senior-level; deep learning; nlp; cloud; mlops
AI015,AI Engineer - Experienced,Senior-Level,5+ years,Python; Java; C++; R; Deep Learning; NLP; Computer Vision; Reinforcement Learning; LLMs; TensorFlow; PyTorch; Keras; Scikit-learn; Hugging Face; AWS; GCP; Azure; Docker; Kubernetes; CI/CD; Spark; Hadoop; SHAP; LIME,Lead AI/ML projects; Implement scalable deep learning and NLP pipelines; Deploy models in cloud environments; Mentor junior engineers,AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,AI Engineer - Experienced Python; Java; C++; R; Deep Learning; NLP; Computer Vision; Reinforcement Learning; LLMs; TensorFlow; PyTorch; Keras; Scikit-learn; Hugging Face; AWS; GCP; Azure; Docker; Kubernetes; CI/CD; Spark; Hadoop; SHAP; LIME Lead AI/ML projects; Implement scalable deep learning and NLP pipelines; Deploy models in cloud environments; Mentor junior engineers AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,ai engineer - experienced python; java; c++; r; deep learning; nlp; computer vision; reinforcement learning; llms; tensorflow; pytorch; keras; scikit-learn; hugging face; aws; gcp; azure; docker; kubernetes; ci/cd; spark; hadoop; shap; lime lead ai/ml projects; implement scalable deep learning and nlp pipelines; deploy models in cloud environments; mentor junior engineers ai; ml; senior-level; deep learning; nlp; cloud; mlops
AI016,AI Engineer - Experienced,Senior-Level,6+ years,Python; Java; C++; R; Deep Learning; NLP; Computer Vision; Generative AI; LLMs; TensorFlow; PyTorch; Keras; Scikit-learn; Hugging Face; ONNX; AWS; GCP; Azure; Docker; Kubernetes; CI/CD; Hadoop; Spark; SHAP; LIME,Architect AI pipelines; Optimize deep learning and NLP solutions; Manage cloud AI infrastructure; Lead cross-functional AI teams,AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,AI Engineer - Experienced Python; Java; C++; R; Deep Learning; NLP; Computer Vision; Generative AI; LLMs; TensorFlow; PyTorch; Keras; Scikit-learn; Hugging Face; ONNX; AWS; GCP; Azure; Docker; Kubernetes; CI/CD; Hadoop; Spark; SHAP; LIME Architect AI pipelines; Optimize deep learning and NLP solutions; Manage cloud AI infrastructure; Lead cross-functional AI teams AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,ai engineer - experienced python; java; c++; r; deep learning; nlp; computer vision; generative ai; llms; tensorflow; pytorch; keras; scikit-learn; hugging face; onnx; aws; gcp; azure; docker; kubernetes; ci/cd; hadoop; spark; shap; lime architect ai pipelines; optimize deep learning and nlp solutions; manage cloud ai infrastructure; lead cross-functional ai teams ai; ml; senior-level; deep learning; nlp; cloud; mlops
AI018,AI Engineer - Experienced,Senior-Level,6+ years,Python; Java; C++; R; Deep Learning; NLP; Computer Vision; LLMs; Reinforcement Learning; TensorFlow; PyTorch; Keras; Scikit-learn; Hugging Face; AWS; GCP; Azure; Docker; Kubernetes; CI/CD; Spark; Hadoop; SHAP; LIME,Lead AI/ML initiatives; Deploy advanced deep learning models; Optimize pipelines; Mentor and guide AI teams,AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,AI Engineer - Experienced Python; Java; C++; R; Deep Learning; NLP; Computer Vision; LLMs; Reinforcement Learning; TensorFlow; PyTorch; Keras; Scikit-learn; Hugging Face; AWS; GCP; Azure; Docker; Kubernetes; CI/CD; Spark; Hadoop; SHAP; LIME Lead AI/ML initiatives; Deploy advanced deep learning models; Optimize pipelines; Mentor and guide AI teams AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,ai engineer - experienced python; java; c++; r; deep learning; nlp; computer vision; llms; reinforcement learning; tensorflow; pytorch; keras; scikit-learn; hugging face; aws; gcp; azure; docker; kubernetes; ci/cd; spark; hadoop; shap; lime lead ai/ml initiatives; deploy advanced deep learning models; optimize pipelines; mentor and guide ai teams ai; ml; senior-level; deep learning; nlp; cloud; mlops
AI019,AI Engineer - Experienced,Senior-Level,5–9 years,Python; Java; C++; R; Deep Learning; NLP; Computer Vision; Generative AI; LLMs; TensorFlow; PyTorch; Keras; Scikit-learn; Hugging Face; ONNX; AWS; GCP; Azure; Docker; Kubernetes; CI/CD; Spark; Hadoop; SHAP; LIME,Manage large-scale AI projects; Implement predictive analytics solutions; Optimize ML/AI pipelines; Provide strategic business insights,AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,AI Engineer - Experienced Python; Java; C++; R; Deep Learning; NLP; Computer Vision; Generative AI; LLMs; TensorFlow; PyTorch; Keras; Scikit-learn; Hugging Face; ONNX; AWS; GCP; Azure; Docker; Kubernetes; CI/CD; Spark; Hadoop; SHAP; LIME Manage large-scale AI projects; Implement predictive analytics solutions; Optimize ML/AI pipelines; Provide strategic business insights AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,ai engineer - experienced python; java; c++; r; deep learning; nlp; computer vision; generative ai; llms; tensorflow; pytorch; keras; scikit-learn; hugging face; onnx; aws; gcp; azure; docker; kubernetes; ci/cd; spark; hadoop; shap; lime manage large-scale ai projects; implement predictive analytics solutions; optimize ml/ai pipelines; provide strategic business insights ai; ml; senior-level; deep learning; nlp; cloud; mlops
AI020,AI Engineer - Experienced,Senior-Level,5+ years,Python; Java; C++; R; Deep Learning; NLP; Computer Vision; Reinforcement Learning; LLMs; TensorFlow; PyTorch; Keras; Scikit-learn; Hugging Face; ONNX; AWS; GCP; Azure; Docker; Kubernetes; CI/CD; Spark; Hadoop; SHAP; LIME,Lead AI/ML projects; Deploy and scale deep learning and NLP models; Optimize cloud pipelines; Mentor junior AI engineers and lead teams,AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,AI Engineer - Experienced Python; Java; C++; R; Deep Learning; NLP; Computer Vision; Reinforcement Learning; LLMs; TensorFlow; PyTorch; Keras; Scikit-learn; Hugging Face; ONNX; AWS; GCP; Azure; Docker; Kubernetes; CI/CD; Spark; Hadoop; SHAP; LIME Lead AI/ML projects; Deploy and scale deep learning and NLP models; Optimize cloud pipelines; Mentor junior AI engineers and lead teams AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps,ai engineer - experienced python; java; c++; r; deep learning; nlp; computer vision; reinforcement learning; llms; tensorflow; pytorch; keras; scikit-learn; hugging face; onnx; aws; gcp; azure; docker; kubernetes; ci/cd; spark; hadoop; shap; lime lead ai/ml projects; deploy and scale deep learning and nlp models; optimize cloud pipelines; mentor junior ai engineers and lead teams ai; ml; senior-level; deep learning; nlp; cloud; mlops
